Source,Target,Type,Id,Label,timeset,Weight
10.1016/j.jpubeco.2016.12.007,10.2307/1964229,Directed,65924,,,2
10.1016/j.jpubeco.2016.12.007,10.1111/j.1465-7295.2007.00051.x,Directed,65925,,,2
10.1016/j.jpubeco.2016.12.007,10.1023/B:EXEC.0000040559.08652.51,Directed,65926,,,2
10.1016/j.jpubeco.2016.12.007,10.1177/0022002708322361,Directed,65927,,,2
10.1016/j.jpubeco.2016.12.007,10.1007/s10683-014-9412-1,Directed,65928,,,2
10.1016/j.jpubeco.2016.12.007,10.1016/0001-6918(88)90047-9,Directed,65929,,,2
10.1016/j.jpubeco.2016.12.007,10.1016/j.jebo.2011.11.007,Directed,65930,,,2
10.1016/j.jpubeco.2016.12.007,10.1007/s10645-008-9094-1,Directed,65931,,,2
10.1016/j.jpubeco.2016.12.007,10.2139/ssrn.1368662,Directed,65932,,,2
10.1016/j.jpubeco.2016.12.007,10.3390/g1010018,Directed,65933,,,2
10.1016/j.jpubeco.2016.12.007,10.2139/ssrn.2665966,Directed,65934,,,2
10.1016/j.jpubeco.2016.12.007,10.1016/j.jeem.2013.12.007,Directed,65935,,,2
10.1016/j.jeem.2013.12.007,10.2307/2118508,Directed,65936,,,1
10.1016/j.jeem.2013.12.007,10.1016/0047-2727(81)90013-X,Directed,65937,,,1
10.1016/j.jeem.2013.12.007,10.1257/00028280260344605,Directed,65938,,,1
10.1016/j.jeem.2013.12.007,10.1016/S0167-2681(97)00042-5,Directed,65939,,,1
10.1016/j.jeem.2013.12.007,10.1177/0022002708322361,Directed,65940,,,1
10.1016/j.jeem.2013.12.007,10.1111/j.1465-7295.2010.00314.x,Directed,65941,,,1
10.1016/j.jeem.2013.12.007,10.1006/jesp.1994.1003,Directed,65942,,,1
10.1016/j.jeem.2013.12.007,10.1007/s10683-013-9377-5,Directed,65943,,,1
10.1016/j.jeem.2013.12.007,10.1177/1043463191003001007,Directed,65944,,,1
10.1007/s10640-015-9923-z,10.2307/1964229,Directed,65945,,,1
10.1007/s10640-015-9923-z,10.1086/226937,Directed,65946,,,1
10.1007/s10640-015-9923-z,10.1016/j.jebo.2007.06.004,Directed,65947,,,1
10.1007/s10640-015-9923-z,10.1177/0022002797041005005,Directed,65948,,,1
10.1007/s10640-015-9923-z,10.1006/obhd.1995.1018,Directed,65949,,,1
10.1007/s10640-015-9923-z,10.1016/j.jebo.2008.02.008,Directed,65950,,,1
10.1037/a0033495,10.1257/aer.90.4.980,Directed,65951,,,1
10.1037/a0033495,10.1257/000282803321455359,Directed,65952,,,1
10.1037/a0033495,10.1037/0022-3514.51.1.110,Directed,65953,,,1
10.1037/a0033495,10.1016/j.evolhumbehav.2004.08.001,Directed,65954,,,1
10.1037/a0033495,10.1037/a0011381,Directed,65955,,,1
10.1037/a0033495,10.1177/1043463107080449,Directed,65956,,,1
10.1037/a0033495,10.1016/j.evolhumbehav.2007.04.001,Directed,65957,,,1
10.1007/s00199-007-0212-0,10.1257/aer.90.4.980,Directed,65958,,,1
10.1007/s00199-007-0212-0,10.1016/j.jebo.2003.06.006,Directed,65959,,,1
10.1007/s00199-007-0212-0,10.2307/1964229,Directed,65960,,,1
10.1007/s00199-007-0212-0,10.1257/000282803321455359,Directed,65961,,,1
10.1007/s00199-007-0212-0,10.1111/j.1468-0262.2005.00644.x,Directed,65962,,,1
10.1007/s00199-007-0212-0,10.1016/0047-2727(88)90043-6,Directed,65963,,,1
10.1007/s00199-007-0212-0,10.1016/j.geb.2006.08.011,Directed,65964,,,1
10.1007/s00199-007-0212-0,10.2307/1882648,Directed,65965,,,1
10.1007/s00199-007-0212-0,10.1016/j.geb.2004.08.007,Directed,65966,,,1
10.1007/s00199-007-0212-0,10.1016/j.jebo.2005.05.004,Directed,65967,,,1
10.1007/s00199-007-0212-0,10.1016/S0167-2681(99)00045-1,Directed,65968,,,1
10.1007/s00199-007-0212-0,10.1007/s10683-006-9127-z,Directed,65969,,,1
10.1007/s00199-007-0212-0,10.1037/0022-3514.51.1.110,Directed,65970,,,1
10.1007/s00199-007-0212-0,10.1016/0047-2727(85)90038-6,Directed,65971,,,1
10.1007/s00199-007-0212-0,10.1093/ei/cbi045,Directed,65972,,,1
10.1007/s00199-007-0212-0,10.1111/j.1465-7295.1988.tb01519.x,Directed,65973,,,1
10.1111/j.1468-0106.2011.00543.x,10.1257/aer.90.4.980,Directed,65974,,,1
10.1111/j.1468-0106.2011.00543.x,10.2307/1964229,Directed,65975,,,1
10.1111/j.1468-0106.2011.00543.x,10.1257/000282803321455359,Directed,65976,,,1
10.1111/j.1468-0106.2011.00543.x,10.1016/S0047-2727(03)00021-5,Directed,65977,,,1
10.1111/j.1468-0106.2011.00543.x,10.1016/j.geb.2006.08.011,Directed,65978,,,1
10.1111/j.1468-0106.2011.00543.x,10.1016/j.geb.2004.08.007,Directed,65979,,,1
10.1111/j.1468-0106.2011.00543.x,10.2307/2234532,Directed,65980,,,1
10.1111/j.1468-0106.2011.00543.x,10.1016/j.jebo.2005.05.004,Directed,65981,,,1
10.1111/j.1468-0106.2011.00543.x,10.1037/0022-3514.51.1.110,Directed,65982,,,1
10.1111/j.1468-0106.2011.00543.x,10.1016/0047-2727(85)90038-6,Directed,65983,,,1
10.1111/j.1468-0106.2011.00543.x,10.1016/0047-2727(94)90059-0,Directed,65984,,,1
10.1111/j.1468-0106.2011.00543.x,10.1111/j.1465-7295.1988.tb01519.x,Directed,65985,,,1
10.1111/j.1468-0106.2011.00543.x,10.1006/game.2001.0892,Directed,65986,,,1
10.1111/j.1468-0106.2011.00543.x,10.1016/S0193-2306(01)08005-X,Directed,65987,,,1
10.1111/j.1468-0106.2011.00543.x,10.1177/0022002797041005005,Directed,65988,,,1
10.1111/j.1468-0106.2011.00543.x,10.1177/0022002795039004002,Directed,65989,,,1
10.1177/001872676001300202,10.1177/002200275800200401,Directed,65990,,,1
10.1037/h0046501,10.1177/002200275800200401,Directed,65991,,,1
10.1016/j.paid.2010.06.030,10.1037/0022-3514.92.1.56,Directed,65992,,,1
10.1016/j.paid.2010.06.030,10.1177/002200278002400301,Directed,65993,,,1
10.1016/j.paid.2010.06.030,10.1177/002200278002400101,Directed,65994,,,1
10.1002/bdm.718,10.1037/0022-3514.78.1.92,Directed,65995,,,1
10.1002/bdm.718,10.1111/j.1559-1816.1996.tb01121.x,Directed,65996,,,1
10.1002/bdm.718,10.1016/S0001-6918(99)00024-4,Directed,65997,,,1
10.1002/bdm.718,10.1177/0146167207307490,Directed,65998,,,1
10.1002/bdm.718,10.1002/ejsp.2420200603,Directed,65999,,,1
10.1002/bdm.718,10.1006/obhd.1997.2718,Directed,66000,,,1
10.1002/bdm.718,10.1177/0013916591233004,Directed,66001,,,1
10.1002/bdm.718,10.1111/j.1559-1816.2008.00301.x,Directed,66002,,,1
10.1002/bdm.718,10.1016/0022-1031(83)90014-8,Directed,66003,,,1
10.1002/bdm.718,10.1177/0022002788032003004,Directed,66004,,,1
10.1002/bdm.718,10.1177/1368430200003004002,Directed,66005,,,1
10.1002/bdm.718,10.1037/0022-3514.34.6.1285,Directed,66006,,,1
10.1007/s10683-011-9284-6,10.1016/0047-2727(85)90038-6,Directed,66007,,,1
10.1007/s10683-011-9284-6,10.1257/00028280260344605,Directed,66008,,,1
10.1007/s10683-011-9284-6,10.1016/0165-1765(95)00769-5,Directed,66009,,,1
10.1007/s10683-011-9284-6,10.1016/0047-2727(95)01534-5,Directed,66010,,,1
10.1007/s10683-011-9284-6,10.1023/A:1009996324622,Directed,66011,,,1
10.1016/j.jpubeco.2014.10.008,10.1257/aer.90.4.980,Directed,66012,,,1
10.1016/j.jpubeco.2014.10.008,10.1126/science.1100735,Directed,66013,,,1
10.1016/j.jpubeco.2014.10.008,10.1016/S0896-6273(02)00755-9,Directed,66014,,,1
10.1016/j.jpubeco.2014.10.008,10.1126/science.1164744,Directed,66015,,,1
10.1016/j.jpubeco.2014.10.008,10.1016/j.jebo.2003.06.006,Directed,66016,,,1
10.1016/j.jpubeco.2014.10.008,10.2307/1964229,Directed,66017,,,1
10.1016/j.jpubeco.2014.10.008,10.1111/j.1465-7295.2007.00051.x,Directed,66018,,,1
10.1016/j.jpubeco.2014.10.008,10.1257/000282803321455359,Directed,66019,,,1
10.1016/j.jpubeco.2014.10.008,10.1016/0047-2727(88)90043-6,Directed,66020,,,1
10.1016/j.jpubeco.2014.10.008,10.1098/rspb.2007.1558,Directed,66021,,,1
10.1016/j.jpubeco.2014.10.008,10.1016/j.geb.2006.08.011,Directed,66022,,,1
10.1016/j.jpubeco.2014.10.008,10.2307/1882648,Directed,66023,,,1
10.1016/j.jpubeco.2014.10.008,10.1016/j.geb.2004.08.007,Directed,66024,,,1
10.1016/j.jpubeco.2014.10.008,10.1016/j.jebo.2005.05.004,Directed,66025,,,1
10.1016/j.jpubeco.2014.10.008,10.1016/S0167-2681(99)00045-1,Directed,66026,,,1
10.1016/j.jpubeco.2014.10.008,10.1111/1468-0475.00080,Directed,66027,,,1
10.1016/j.jpubeco.2014.10.008,10.1007/s10683-006-9127-z,Directed,66028,,,1
10.1016/j.jpubeco.2014.10.008,10.1016/0047-2727(85)90038-6,Directed,66029,,,1
10.1016/j.jpubeco.2014.10.008,10.1093/ei/cbi045,Directed,66030,,,1
10.1016/j.jpubeco.2014.10.008,10.1111/j.1465-7295.1988.tb01519.x,Directed,66031,,,1
10.1016/j.jpubeco.2014.10.008,10.1097/00001756-200411150-00022,Directed,66032,,,1
10.1016/j.jpubeco.2014.10.008,10.1016/j.jpubeco.2015.12.012,Directed,66033,,,1
10.1016/j.jpubeco.2014.10.008,10.4284/0038-4038-2012.067,Directed,66034,,,1
10.2139/ssrn.2325705,10.1016/S1090-5138(04)00005-4,Directed,66035,,,1
10.2139/ssrn.2325705,10.2307/1964229,Directed,66036,,,1
10.2139/ssrn.2325705,10.1016/0047-2727(85)90038-6,Directed,66037,,,1
10.2139/ssrn.2325705,10.1016/j.jpubeco.2010.11.021,Directed,66038,,,1
10.1016/j.euroecorev.2016.03.001,10.2139/ssrn.203288,Directed,66039,,,1
10.1016/j.euroecorev.2016.03.001,10.1257/aer.100.1.541,Directed,66040,,,1
10.1016/j.euroecorev.2016.03.001,10.1016/0047-2727(94)90068-X,Directed,66041,,,1
10.1016/j.euroecorev.2016.03.001,10.1016/j.geb.2006.08.011,Directed,66042,,,1
10.1016/j.euroecorev.2016.03.001,10.2307/1882648,Directed,66043,,,1
10.1016/j.euroecorev.2016.03.001,10.1007/s10683-010-9246-4,Directed,66044,,,1
10.1016/j.euroecorev.2016.03.001,10.1016/j.jebo.2003.11.006,Directed,66045,,,1
10.1016/j.euroecorev.2016.03.001,10.1016/j.jpubeco.2005.06.002,Directed,66046,,,1
10.1016/j.euroecorev.2016.03.001,10.1007/s10683-013-9382-8,Directed,66047,,,1
10.1016/j.euroecorev.2016.03.001,10.1007/BF00140829,Directed,66048,,,1
10.1016/j.euroecorev.2016.03.001,10.1016/j.jebo.2015.02.007,Directed,66049,,,1
10.1016/j.euroecorev.2016.03.001,10.1007/s10683-014-9400-5,Directed,66050,,,1
10.1016/j.euroecorev.2016.03.001,10.1016/j.socec.2004.04.009,Directed,66051,,,1
10.1016/j.euroecorev.2016.03.001,10.1007/s10683-014-9412-1,Directed,66052,,,1
10.1016/j.euroecorev.2016.03.001,10.1093/sf/70.1.107,Directed,66053,,,1
10.1016/j.euroecorev.2016.03.001,10.1016/S0193-2306(01)08005-X,Directed,66054,,,1
10.1016/j.euroecorev.2016.03.001,10.1016/j.socec.2015.01.001,Directed,66055,,,1
10.1007/BF01245571,10.1007/978-3-642-95874-8_13,Directed,66056,,,1
10.1038/srep10321,10.1038/415137a,Directed,66057,,,1
10.1038/srep10321,10.1126/science.1153808,Directed,66058,,,1
10.1038/srep10321,10.1126/science.1123633,Directed,66059,,,1
10.1038/srep10321,10.1038/nature06723,Directed,66060,,,1
10.1038/srep10321,10.1007/s12110-002-1012-7,Directed,66061,,,1
10.1038/srep10321,10.1126/science.1164744,Directed,66062,,,1
10.1038/srep10321,10.2307/1964229,Directed,66063,,,1
10.1038/srep10321,10.1177/000312240907400102,Directed,66064,,,1
10.1038/srep10321,10.1073/pnas.1105456108,Directed,66065,,,1
10.1038/srep10321,10.1098/rspb.2008.1082,Directed,66066,,,1
10.1038/srep10321,10.1037/0022-3514.51.1.110,Directed,66067,,,1
10.1038/srep10321,10.1016/j.jpubeco.2012.08.003,Directed,66068,,,1
10.1038/srep10321,10.1007/s10683-013-9367-7,Directed,66069,,,1
10.1038/srep10321,10.1098/rspb.2013.0247,Directed,66070,,,1
10.1038/srep10321,10.1007/BF01245571,Directed,66071,,,1
10.1177/1043463115593109,10.2139/ssrn.203288,Directed,66072,,,1
10.1177/1043463115593109,10.1016/j.joep.2008.04.005,Directed,66073,,,1
10.1037/a0022774,10.1002/ejsp.111,Directed,66074,,,1
10.1177/1043463113492305,10.1038/415137a,Directed,66075,,,1
10.1177/1043463113492305,10.1016/S0896-6273(02)00755-9,Directed,66076,,,1
10.1177/1043463113492305,10.1111/1468-0297.00027,Directed,66077,,,1
10.1177/1043463113492305,10.1177/1368430209105040,Directed,66078,,,1
10.1177/1043463113492305,10.1016/j.jeem.2008.03.004,Directed,66079,,,1
10.1177/1043463113492305,10.1111/j.1467-9280.2008.02100.x,Directed,66080,,,1
10.1177/1043463113492305,10.1016/j.jesp.2005.03.002,Directed,66081,,,1
10.1177/1043463113492305,10.1257/0002828041302082,Directed,66082,,,1
10.1177/1043463113492305,10.1177/1043463107080449,Directed,66083,,,1
10.1177/1043463113492305,10.1006/jesp.1994.1003,Directed,66084,,,1
10.1177/1043463113492305,10.1177/019027250406700404,Directed,66085,,,1
10.1016/j.ssresearch.2016.08.011,10.1038/415137a,Directed,66086,,,1
10.1016/j.ssresearch.2016.08.011,10.1007/s12110-002-1012-7,Directed,66087,,,1
10.1016/j.ssresearch.2016.08.011,10.1016/j.geb.2007.06.001,Directed,66088,,,1
10.1016/j.ssresearch.2016.08.011,10.1177/000312240907400102,Directed,66089,,,1
10.1016/j.ssresearch.2016.08.011,10.1177/1043463195007001004,Directed,66090,,,1
10.1016/j.ssresearch.2016.08.011,10.1177/1368430209105040,Directed,66091,,,1
10.1016/j.ssresearch.2016.08.011,10.2307/1956014,Directed,66092,,,1
10.1016/j.ssresearch.2016.08.011,10.1016/0022-1031(89)90024-3,Directed,66093,,,1
10.1016/j.ssresearch.2016.08.011,10.1016/j.ssresearch.2013.12.014,Directed,66094,,,1
10.1016/j.ssresearch.2016.08.011,10.1016/0022-1031(68)90046-2,Directed,66095,,,1
10.1371/journal.pone.0162781,10.1038/nature01986,Directed,66096,,,1
10.1371/journal.pone.0162781,10.1016/j.socec.2015.01.001,Directed,66097,,,1
10.1037/h0035725,10.1037/h0025720,Directed,66098,,,1
10.1037/h0035725,10.1037/h0022287,Directed,66099,,,1
10.1073/pnas.1309010110,10.1073/pnas.1210960110,Directed,66100,,,1
10.2130/jjesp.27.139,10.1016/0022-1031(68)90046-2,Directed,66101,,,1
10.2130/jjesp.27.139,10.1177/001872676001300202,Directed,66102,,,1
10.2130/jjesp.27.139,10.1037/h0028279,Directed,66103,,,1
10.1177/002200276601000409,10.1177/002200276500900106,Directed,66104,,,1
10.1177/002200276601000409,10.1002/bs.3830100104,Directed,66105,,,1
10.1177/002200276601000409,10.1177/002200276500900406,Directed,66106,,,1
10.1177/0022022192234003,10.1037/h0036019,Directed,66107,,,1
10.1002/soej.12131,10.1086/324392,Directed,66108,,,1
10.1002/soej.12131,10.1016/S0928-7655(01)00048-3,Directed,66109,,,1
10.1002/soej.12131,10.1111/j.1465-7295.1991.tb01276.x,Directed,66110,,,1
10.1002/soej.12131,10.1016/j.jpubeco.2009.01.005,Directed,66111,,,1
10.1002/soej.12131,10.1111/j.1467-8276.2007.01114.x,Directed,66112,,,1
10.1002/soej.12131,10.1016/0749-5978(89)90012-5,Directed,66113,,,1
10.1002/soej.12131,10.1016/j.eswa.2012.04.088,Directed,66114,,,1
10.1038/srep28809,10.1257/aer.90.4.980,Directed,66115,,,1
10.1038/srep28809,10.2139/ssrn.203288,Directed,66116,,,1
10.1038/srep28809,10.1257/aer.100.1.541,Directed,66117,,,1
10.1038/srep28809,10.1126/science.1177418,Directed,66118,,,1
10.1038/srep28809,10.1257/0002828043052187,Directed,66119,,,1
10.1038/srep28809,10.1111/j.1465-7295.2007.00051.x,Directed,66120,,,1
10.1038/srep28809,10.1073/pnas.1400406111,Directed,66121,,,1
10.1038/srep28809,10.1073/pnas.1206681109,Directed,66122,,,1
10.1038/srep28809,10.1111/1467-9442.00182,Directed,66123,,,1
10.1038/srep28809,10.1037/a0023489,Directed,66124,,,1
10.1038/srep28809,10.1126/science.1193649,Directed,66125,,,1
10.1038/srep28809,10.1016/0047-2727(88)90043-6,Directed,66126,,,1
10.1038/srep28809,10.1073/pnas.0408759102,Directed,66127,,,1
10.1038/srep28809,10.1371/journal.pone.0013749,Directed,66128,,,1
10.1038/srep28809,10.1038/srep04615,Directed,66129,,,1
10.1038/srep28809,10.1037/0022-3514.51.1.110,Directed,66130,,,1
10.1038/srep28809,10.1073/pnas.0905918106,Directed,66131,,,1
10.1038/srep28809,10.1016/j.jpubeco.2011.05.001,Directed,66132,,,1
10.1038/srep28809,10.1371/journal.pone.0047718,Directed,66133,,,1
10.1038/srep28809,10.1007/s10683-013-9367-7,Directed,66134,,,1
10.1038/srep28809,10.1023/B:EXEC.0000040559.08652.51,Directed,66135,,,1
10.1038/srep28809,10.1038/srep06421,Directed,66136,,,1
10.1038/srep28809,10.1111/j.1467-9779.2010.01470.x,Directed,66137,,,1
10.1038/srep28809,10.1371/journal.pone.0016836,Directed,66138,,,1
10.1073/pnas.1601294113,10.1257/aer.91.2.73,Directed,66139,,,1
10.1073/pnas.1601294113,10.1257/aer.100.1.541,Directed,66140,,,1
10.1073/pnas.1601294113,10.1098/rstb.2010.0135,Directed,66141,,,1
10.1073/pnas.1601294113,10.1098/rstb.2008.0275,Directed,66142,,,1
10.1073/pnas.1601294113,10.1037/a0037737,Directed,66143,,,1
10.1073/pnas.1601294113,10.1177/1043463195007001004,Directed,66144,,,1
10.1073/pnas.1601294113,10.1073/pnas.0809522106,Directed,66145,,,1
10.1073/pnas.1601294113,10.1016/j.joep.2012.04.002,Directed,66146,,,1
10.1073/pnas.1601294113,10.1016/S0010-0277(02)00054-9,Directed,66147,,,1
10.1073/pnas.1601294113,10.1016/j.ijintrel.2007.11.003,Directed,66148,,,1
10.1073/pnas.1601294113,10.1111/j.1467-839x.2005.00165.x,Directed,66149,,,1
10.1073/pnas.1601294113,10.1111/j.1467-839X.2011.01353.x,Directed,66150,,,1
10.1073/pnas.1601294113,10.1037//0022-3514.77.2.337,Directed,66151,,,1
10.1073/pnas.1601294113,10.1037//0022-3514.50.3.543,Directed,66152,,,1
10.1002/bdm.1976,10.1038/415137a,Directed,66153,,,1
10.1002/bdm.1976,10.1126/science.1153808,Directed,66154,,,1
10.1002/bdm.1976,10.2307/1964229,Directed,66155,,,1
10.1002/bdm.1976,10.1037/a0023489,Directed,66156,,,1
10.1002/bdm.1976,10.1098/rspb.2007.1558,Directed,66157,,,1
10.1002/bdm.1976,10.1098/rspb.2008.1082,Directed,66158,,,1
10.1002/bdm.1976,10.1007/s10683-006-9127-z,Directed,66159,,,1
10.1002/bdm.1976,10.1037/0022-3514.51.1.110,Directed,66160,,,1
10.1002/bdm.1976,10.1093/ei/cbi045,Directed,66161,,,1
10.3389/fpsyg.2015.00476,10.1038/nature04981,Directed,66162,,,1
10.3389/fpsyg.2015.00476,10.1257/000282806777211658,Directed,66163,,,1
10.3389/fpsyg.2015.00476,10.1073/pnas.1215443110,Directed,66164,,,1
10.1007/BF00140922,10.1016/0047-2727(88)90043-6,Directed,66165,,,1
10.1007/BF00140922,10.2307/1882648,Directed,66166,,,1
10.1007/BF00140922,10.1016/0047-2727(81)90013-X,Directed,66167,,,1
10.1007/BF00140922,10.1016/0047-2727(85)90038-6,Directed,66168,,,1
10.1007/BF00140922,10.1111/j.1465-7295.1988.tb01519.x,Directed,66169,,,1
10.1007/BF00140922,10.1086/226937,Directed,66170,,,1
10.1007/BF00140922,10.1007/BF00140829,Directed,66171,,,1
10.1007/BF00140922,10.1086/227094,Directed,66172,,,1
10.1007/BF00140922,10.1016/0899-8256(91)90022-7,Directed,66173,,,1
10.1016/j.evolhumbehav.2014.09.001,10.1038/415137a,Directed,66174,,,1
10.1016/j.evolhumbehav.2014.09.001,10.1038/415424a,Directed,66175,,,1
10.1016/j.evolhumbehav.2014.09.001,10.1038/nature06723,Directed,66176,,,1
10.1016/j.evolhumbehav.2014.09.001,10.1073/pnas.1301210110,Directed,66177,,,1
10.1016/j.evolhumbehav.2014.09.001,10.1098/rspb.2003.2336,Directed,66178,,,1
10.1016/j.evolhumbehav.2014.09.001,10.1073/pnas.0905918106,Directed,66179,,,1
10.1016/j.evolhumbehav.2014.09.001,10.1098/rsbl.2010.0209,Directed,66180,,,1
10.1016/j.evolhumbehav.2014.09.001,10.1073/pnas.1108996108,Directed,66181,,,1
10.1016/j.evolhumbehav.2014.09.001,10.1098/rspb.2013.0247,Directed,66182,,,1
10.1177/014616727600200111,10.1037/h0023986,Directed,66183,,,1
10.1177/014616727600200111,10.1016/0022-1031(73)90070-X,Directed,66184,,,1
10.1016/j.jebo.2013.12.007,10.1007/s10683-011-9283-7,Directed,66185,,,1
10.1016/j.jebo.2013.12.007,10.1038/nature06723,Directed,66186,,,1
10.1016/j.jebo.2013.12.007,10.1257/jep.7.2.159,Directed,66187,,,1
10.1016/j.jebo.2013.12.007,10.1257/aer.102.2.720,Directed,66188,,,1
10.1016/j.jebo.2013.12.007,10.1098/rstb.2008.0275,Directed,66189,,,1
10.1016/j.jebo.2013.12.007,10.1257/aer.101.1.411,Directed,66190,,,1
10.1016/j.jebo.2013.12.007,10.1177/0146167204264004,Directed,66191,,,1
10.1016/j.jebo.2013.12.007,10.1016/j.geb.2012.05.007,Directed,66192,,,1
10.1016/j.jebo.2013.12.007,10.1016/j.jebo.2003.11.006,Directed,66193,,,1
10.1016/j.jebo.2013.12.007,10.2139/ssrn.2123243,Directed,66194,,,1
10.1016/j.jebo.2013.12.007,10.2139/ssrn.2292390,Directed,66195,,,1
10.1038/nature06723,10.1038/415137a,Directed,66196,,,1
10.1038/nature06723,10.1126/science.1123633,Directed,66197,,,1
10.1038/nature06723,10.1016/j.jebo.2003.06.006,Directed,66198,,,1
10.1038/nature06723,10.2307/1964229,Directed,66199,,,1
10.1038/nature06723,10.1111/j.1465-7295.2007.00051.x,Directed,66200,,,1
10.1038/nature06723,10.1038/nature05229,Directed,66201,,,1
10.1038/nature06723,10.1007/s00199-007-0212-0,Directed,66202,,,1
10.1038/nature06723,10.1037/0022-3514.51.1.110,Directed,66203,,,1
10.1038/nature06723,10.2139/ssrn.747144,Directed,66204,,,1
10.1006/jesp.1999.1395,10.1037/h0029849,Directed,66205,,,1
10.1006/jesp.1999.1395,10.1177/001872675901200402,Directed,66206,,,1
10.1016/j.jpubeco.2015.12.012,10.1038/415137a,Directed,66207,,,1
10.1016/j.jpubeco.2015.12.012,10.1257/aer.90.4.980,Directed,66208,,,1
10.1016/j.jpubeco.2015.12.012,10.1126/science.1164744,Directed,66209,,,1
10.1016/j.jpubeco.2015.12.012,10.2307/1964229,Directed,66210,,,1
10.1016/j.jpubeco.2015.12.012,10.1098/rstb.2008.0275,Directed,66211,,,1
10.1016/j.jpubeco.2015.12.012,10.1016/0047-2727(88)90043-6,Directed,66212,,,1
10.1016/j.jpubeco.2015.12.012,10.1016/j.geb.2011.02.003,Directed,66213,,,1
10.1016/j.jpubeco.2015.12.012,10.1016/0047-2727(94)90068-X,Directed,66214,,,1
10.1016/j.jpubeco.2015.12.012,10.1007/s10683-010-9266-0,Directed,66215,,,1
10.1016/j.jpubeco.2015.12.012,10.1016/0167-2681(93)90001-6,Directed,66216,,,1
10.1016/j.jpubeco.2015.12.012,10.1016/j.jpubeco.2008.06.002,Directed,66217,,,1
10.1016/j.jpubeco.2015.12.012,10.1016/j.jpubeco.2014.10.008,Directed,66218,,,1
10.1016/j.jpubeco.2015.12.012,10.1093/sf/70.1.107,Directed,66219,,,1
10.1016/j.jpubeco.2015.12.012,10.1080/738552683,Directed,66220,,,1
10.1016/j.jpubeco.2015.12.012,10.4284/0038-4038-2012.067,Directed,66221,,,1
10.1016/j.jpubeco.2015.12.012,10.1002/ejsp.2420240110,Directed,66222,,,1
10.1002/soej.12049,10.1038/415137a,Directed,66223,,,1
10.1002/soej.12049,10.1257/aer.90.4.980,Directed,66224,,,1
10.1002/soej.12049,10.1126/science.1153808,Directed,66225,,,1
10.1002/soej.12049,10.1126/science.1100735,Directed,66226,,,1
10.1002/soej.12049,10.1016/S1090-5138(04)00005-4,Directed,66227,,,1
10.1002/soej.12049,10.1126/science.1123633,Directed,66228,,,1
10.1002/soej.12049,10.1126/science.1164744,Directed,66229,,,1
